srcStateName,srcYear,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,YearCode,TotalPopulationMale,Year,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Tamil Nadu,2017-18,India,33,TAMIL NADU,72147030,34917440,37229590,2017,36137975,"Financial Year (Apr - Mar), 2017",17458910,18679065,36009055,17458530,18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tamil Nadu,2018-19,India,33,TAMIL NADU,72147030,34917440,37229590,2018,36137975,"Financial Year (Apr - Mar), 2018",17458910,18679065,36009055,17458530,18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tamil Nadu,2019-20,India,33,TAMIL NADU,72147030,34917440,37229590,2019,36137975,"Financial Year (Apr - Mar), 2019",17458910,18679065,36009055,17458530,18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tamil Nadu,2020-21,India,33,TAMIL NADU,72147030,34917440,37229590,2020,36137975,"Financial Year (Apr - Mar), 2020",17458910,18679065,36009055,17458530,18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2014-15,India,34,PUDUCHERRY,1247953,852753,395200,2014,612511,"Financial Year (Apr - Mar), 2014",417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2015-16,India,34,PUDUCHERRY,1247953,852753,395200,2015,612511,"Financial Year (Apr - Mar), 2015",417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2016-17,India,34,PUDUCHERRY,1247953,852753,395200,2016,612511,"Financial Year (Apr - Mar), 2016",417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2017-18,India,34,PUDUCHERRY,1247953,852753,395200,2017,612511,"Financial Year (Apr - Mar), 2017",417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2018-19,India,34,PUDUCHERRY,1247953,852753,395200,2018,612511,"Financial Year (Apr - Mar), 2018",417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2019-20,India,34,PUDUCHERRY,1247953,852753,395200,2019,612511,"Financial Year (Apr - Mar), 2019",417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2020-21,India,34,PUDUCHERRY,1247953,852753,395200,2020,612511,"Financial Year (Apr - Mar), 2020",417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andaman & Nicobar,2014-15,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,2014,202871,"Financial Year (Apr - Mar), 2014",76584,126287,177710,66904,110806,94551,36021,58530,3799.37,81533.2,85332.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andaman & Nicobar,2015-16,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,2015,202871,"Financial Year (Apr - Mar), 2015",76584,126287,177710,66904,110806,94551,36021,58530,3799.37,81533.2,85332.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andaman & Nicobar,2016-17,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,2016,202871,"Financial Year (Apr - Mar), 2016",76584,126287,177710,66904,110806,94551,36021,58530,3799.37,81533.2,85332.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andaman & Nicobar,2017-18,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,2017,202871,"Financial Year (Apr - Mar), 2017",76584,126287,177710,66904,110806,94551,36021,58530,3799.37,81533.2,85332.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andaman & Nicobar,2018-19,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,2018,202871,"Financial Year (Apr - Mar), 2018",76584,126287,177710,66904,110806,94551,36021,58530,3799.37,81533.2,85332.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andaman & Nicobar,2019-20,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,2019,202871,"Financial Year (Apr - Mar), 2019",76584,126287,177710,66904,110806,94551,36021,58530,3799.37,81533.2,85332.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andaman & Nicobar,2020-21,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,2020,202871,"Financial Year (Apr - Mar), 2020",76584,126287,177710,66904,110806,94551,36021,58530,3799.37,81533.2,85332.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2014-15,India,36,TELANGANA,35003674,13608665,21395009,2014,17611633,"Financial Year (Apr - Mar), 2014",6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2015-16,India,36,TELANGANA,35003674,13608665,21395009,2015,17611633,"Financial Year (Apr - Mar), 2015",6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2016-17,India,36,TELANGANA,35003674,13608665,21395009,2016,17611633,"Financial Year (Apr - Mar), 2016",6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2017-18,India,36,TELANGANA,35003674,13608665,21395009,2017,17611633,"Financial Year (Apr - Mar), 2017",6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2018-19,India,36,TELANGANA,35003674,13608665,21395009,2018,17611633,"Financial Year (Apr - Mar), 2018",6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2019-20,India,36,TELANGANA,35003674,13608665,21395009,2019,17611633,"Financial Year (Apr - Mar), 2019",6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2020-21,India,36,TELANGANA,35003674,13608665,21395009,2020,17611633,"Financial Year (Apr - Mar), 2020",6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu & Kashmir,2014-15,India,37,LADAKH,274289,62009,212280,2014,156756,"Financial Year (Apr - Mar), 2014",40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu & Kashmir,2015-16,India,37,LADAKH,274289,62009,212280,2015,156756,"Financial Year (Apr - Mar), 2015",40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu & Kashmir,2016-17,India,37,LADAKH,274289,62009,212280,2016,156756,"Financial Year (Apr - Mar), 2016",40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu & Kashmir,2017-18,India,37,LADAKH,274289,62009,212280,2017,156756,"Financial Year (Apr - Mar), 2017",40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu & Kashmir,2018-19,India,37,LADAKH,274289,62009,212280,2018,156756,"Financial Year (Apr - Mar), 2018",40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu & Kashmir,2019-20,India,37,LADAKH,274289,62009,212280,2019,156756,"Financial Year (Apr - Mar), 2019",40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu & Kashmir,2020-21,India,37,LADAKH,274289,62009,212280,2020,156756,"Financial Year (Apr - Mar), 2020",40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Dadra & Nagar Haveli,2014-15,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343709,160595,183114,2014,193760,"Financial Year (Apr - Mar), 2014",95455,98305,149949,65140,84809,76458,40364,36094,4570,44311.9,48881.94921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.58557881681080012812,1.00000000000000000000,0.46759898208160817130,1.00000000000000000000,0.75197733152642601947,1.00000000000000000000,0.56315595199688427343,1.00000000000000000000,0.44738729196057386308,1.00000000000000000000,0.75214231063504208110,1.00000000000000000000,0.61734082628296177361,1.00000000000000000000,0.50074950993581120037,1.00000000000000000000,0.75178618916762698342,1.00000000000000000000,0.55640618859795945100,1.00000000000000000000,0.45569906069364161850,1.00000000000000000000,0.73905565338465948647,1,0.485035024410953,1,0.901426,1,0.834453036515133
Daman & Diu,2014-15,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243247,182851,60396,2014,150301,"Financial Year (Apr - Mar), 2014",117906,32395,92946,64945,28001,60956,48212,12744,4852,4845.68,9697.6796875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.41442118318919987188,1.00000000000000000000,0.53240101791839182870,1.00000000000000000000,0.24802266847357398053,1.00000000000000000000,0.43684404800311572657,1.00000000000000000000,0.55261270803942613692,1.00000000000000000000,0.24785768936495791890,1.00000000000000000000,0.38265917371703822639,1.00000000000000000000,0.49925049006418879963,1.00000000000000000000,0.24821381083237301658,1.00000000000000000000,0.44359381140204054900,1.00000000000000000000,0.54430093930635838150,1.00000000000000000000,0.26094434661534051353,1,0.514964975589047,1,0.0985743,1,0.165546963484867
Dadra & Nagar Haveli,2015-16,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343709,160595,183114,2015,193760,"Financial Year (Apr - Mar), 2015",95455,98305,149949,65140,84809,76458,40364,36094,4570,44311.9,48881.94921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.58557881681080012812,1.00000000000000000000,0.46759898208160817130,1.00000000000000000000,0.75197733152642601947,1.00000000000000000000,0.56315595199688427343,1.00000000000000000000,0.44738729196057386308,1.00000000000000000000,0.75214231063504208110,1.00000000000000000000,0.61734082628296177361,1.00000000000000000000,0.50074950993581120037,1.00000000000000000000,0.75178618916762698342,1.00000000000000000000,0.55640618859795945100,1.00000000000000000000,0.45569906069364161850,1.00000000000000000000,0.73905565338465948647,1,0.485035024410953,1,0.901426,1,0.834453036515133
Daman & Diu,2015-16,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243247,182851,60396,2015,150301,"Financial Year (Apr - Mar), 2015",117906,32395,92946,64945,28001,60956,48212,12744,4852,4845.68,9697.6796875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.41442118318919987188,1.00000000000000000000,0.53240101791839182870,1.00000000000000000000,0.24802266847357398053,1.00000000000000000000,0.43684404800311572657,1.00000000000000000000,0.55261270803942613692,1.00000000000000000000,0.24785768936495791890,1.00000000000000000000,0.38265917371703822639,1.00000000000000000000,0.49925049006418879963,1.00000000000000000000,0.24821381083237301658,1.00000000000000000000,0.44359381140204054900,1.00000000000000000000,0.54430093930635838150,1.00000000000000000000,0.26094434661534051353,1,0.514964975589047,1,0.0985743,1,0.165546963484867
Daman & Diu,2016-17,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243247,182851,60396,2016,150301,"Financial Year (Apr - Mar), 2016",117906,32395,92946,64945,28001,60956,48212,12744,4852,4845.68,9697.6796875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.41442118318919987188,1.00000000000000000000,0.53240101791839182870,1.00000000000000000000,0.24802266847357398053,1.00000000000000000000,0.43684404800311572657,1.00000000000000000000,0.55261270803942613692,1.00000000000000000000,0.24785768936495791890,1.00000000000000000000,0.38265917371703822639,1.00000000000000000000,0.49925049006418879963,1.00000000000000000000,0.24821381083237301658,1.00000000000000000000,0.44359381140204054900,1.00000000000000000000,0.54430093930635838150,1.00000000000000000000,0.26094434661534051353,1,0.514964975589047,1,0.0985743,1,0.165546963484867
Dadra & Nagar Haveli,2016-17,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343709,160595,183114,2016,193760,"Financial Year (Apr - Mar), 2016",95455,98305,149949,65140,84809,76458,40364,36094,4570,44311.9,48881.94921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.58557881681080012812,1.00000000000000000000,0.46759898208160817130,1.00000000000000000000,0.75197733152642601947,1.00000000000000000000,0.56315595199688427343,1.00000000000000000000,0.44738729196057386308,1.00000000000000000000,0.75214231063504208110,1.00000000000000000000,0.61734082628296177361,1.00000000000000000000,0.50074950993581120037,1.00000000000000000000,0.75178618916762698342,1.00000000000000000000,0.55640618859795945100,1.00000000000000000000,0.45569906069364161850,1.00000000000000000000,0.73905565338465948647,1,0.485035024410953,1,0.901426,1,0.834453036515133
Daman & Diu,2017-18,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243247,182851,60396,2017,150301,"Financial Year (Apr - Mar), 2017",117906,32395,92946,64945,28001,60956,48212,12744,4852,4845.68,9697.6796875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.41442118318919987188,1.00000000000000000000,0.53240101791839182870,1.00000000000000000000,0.24802266847357398053,1.00000000000000000000,0.43684404800311572657,1.00000000000000000000,0.55261270803942613692,1.00000000000000000000,0.24785768936495791890,1.00000000000000000000,0.38265917371703822639,1.00000000000000000000,0.49925049006418879963,1.00000000000000000000,0.24821381083237301658,1.00000000000000000000,0.44359381140204054900,1.00000000000000000000,0.54430093930635838150,1.00000000000000000000,0.26094434661534051353,1,0.514964975589047,1,0.0985743,1,0.165546963484867
Dadra & Nagar Haveli,2017-18,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343709,160595,183114,2017,193760,"Financial Year (Apr - Mar), 2017",95455,98305,149949,65140,84809,76458,40364,36094,4570,44311.9,48881.94921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.58557881681080012812,1.00000000000000000000,0.46759898208160817130,1.00000000000000000000,0.75197733152642601947,1.00000000000000000000,0.56315595199688427343,1.00000000000000000000,0.44738729196057386308,1.00000000000000000000,0.75214231063504208110,1.00000000000000000000,0.61734082628296177361,1.00000000000000000000,0.50074950993581120037,1.00000000000000000000,0.75178618916762698342,1.00000000000000000000,0.55640618859795945100,1.00000000000000000000,0.45569906069364161850,1.00000000000000000000,0.73905565338465948647,1,0.485035024410953,1,0.901426,1,0.834453036515133
Dadra & Nagar Haveli,2018-19,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343709,160595,183114,2018,193760,"Financial Year (Apr - Mar), 2018",95455,98305,149949,65140,84809,76458,40364,36094,4570,44311.9,48881.94921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.58557881681080012812,1.00000000000000000000,0.46759898208160817130,1.00000000000000000000,0.75197733152642601947,1.00000000000000000000,0.56315595199688427343,1.00000000000000000000,0.44738729196057386308,1.00000000000000000000,0.75214231063504208110,1.00000000000000000000,0.61734082628296177361,1.00000000000000000000,0.50074950993581120037,1.00000000000000000000,0.75178618916762698342,1.00000000000000000000,0.55640618859795945100,1.00000000000000000000,0.45569906069364161850,1.00000000000000000000,0.73905565338465948647,1,0.485035024410953,1,0.901426,1,0.834453036515133
